,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8
31919,8743a136affffff,8743a126cffffff,1,13.51498572978291,7513,1182,8.92439013236916,7.074963197966044,9.511628392031826,0.6931471805599453,0.0,0.004366471377367542,0.3461740272112409,0.5915553854888337,0.0579041159225581,0.0,0.0,0.0,0.0
31923,8743a136affffff,8743a1271ffffff,2,14.667007606642319,7513,570,8.92439013236916,6.345636360828596,9.593424047778642,1.0986122886681098,0.0,4.923134210523005e-05,0.20203589065680072,0.6623790033316194,0.13553587466947484,0.0,0.0,0.0,0.0
31934,8743a136affffff,8743a1300ffffff,1,19.142461466255195,7513,3349,8.92439013236916,8.116417072794205,9.859716498512174,0.6931471805599453,0.0,0.0,0.0008408134873400066,0.26460552631627093,0.6397742136543991,0.09477944654198998,0.0,0.0,0.0
31935,8743a136affffff,8743a1301ffffff,5,16.903092234509067,7513,5878,8.92439013236916,8.678971846978863,9.735311015652815,1.791759469228055,0.0,0.0,0.039602586367118026,0.5493664382735667,0.4018409174496991,0.00919005790961621,0.0,0.0,0.0
31939,8743a136affffff,8743a1308ffffff,17,13.872049874628003,7513,1950,8.92439013236916,7.575584651557793,9.537703379160257,2.8903717578961645,0.0,0.0019134117085086327,0.29916687378487467,0.6215160423791244,0.07740367212749238,0.0,0.0,0.0,0.0
31940,8743a136affffff,8743a1309ffffff,11,11.738527985292423,7513,1227,8.92439013236916,7.112327444710911,9.37071688689174,2.4849066497880004,0.0,0.046257238860372425,0.566786145610721,0.37995039513895595,0.007006220389950563,0.0,0.0,0.0,0.0
31941,8743a136affffff,8743a130affffff,3,15.511338601153447,7513,962,8.92439013236916,6.8690144506657065,9.649391025020602,1.3862943611198906,0.0,0.0,0.12058388551269486,0.6567427730831391,0.22249507706494756,0.00017826433921836664,0.0,0.0,0.0
31942,8743a136affffff,8743a130bffffff,10,13.47522925686462,7513,1713,8.92439013236916,7.44600149832412,9.50868261661568,2.3978952727983707,0.0,0.004726638491942264,0.35146234188681014,0.5878495493776288,0.055961470243618826,0.0,0.0,0.0,0.0
31943,8743a136affffff,8743a130cffffff,17,14.667676294500202,7513,4099,8.92439013236916,8.318498320504338,9.593469634925453,2.8903717578961645,0.0,4.8935350326744425e-05,0.2019610120704086,0.6623959109081623,0.13559414167110248,0.0,0.0,0.0,0.0
31944,8743a136affffff,8743a130dffffff,21,12.438700275590481,7513,1987,8.92439013236916,7.594381242551817,9.428648272400864,3.091042453358316,0.0,0.022403710130085158,0.48679063428256875,0.4714675459265111,0.01933810966083517,0.0,0.0,0.0,0.0
31954,8743a136affffff,8743a1319ffffff,6,17.297877720994215,7513,2677,8.92439013236916,7.892452043520352,9.758396906762785,1.9459101490553132,0.0,0.0,0.026305934312490196,0.5039903878437628,0.45352587717616055,0.01617780066758632,0.0,0.0,0.0
31969,8743a136affffff,8743a1340ffffff,200,3.842304613371312,7513,1109,8.92439013236916,7.011213987350367,8.25408785189699,5.303304908059076,0.44213950933416246,0.4698141157800981,0.07563348522472182,0.0,0.0,0.0,0.0,0.0,0.0
31970,8743a136affffff,8743a1341ffffff,78,2.2908294014945887,7513,378,8.92439013236916,5.934894195619588,7.7371056429067355,4.3694478524670215,0.5981843481561172,0.22671231859454838,0.016029389492831805,0.0,0.0,0.0,0.0,0.0,0.0
31971,8743a136affffff,8743a1342ffffff,20,5.908197142698917,7513,224,8.92439013236916,5.4116460518550396,8.684265253913003,3.044522437723423,0.13701688803725487,0.5909978927701931,0.2709864178204841,0.0009988013720679278,0.0,0.0,0.0,0.0,0.0
31972,8743a136affffff,8743a1343ffffff,15,4.581057978472538,7513,57,8.92439013236916,4.04305126783455,8.429903516462966,2.772588722239781,0.3170772623738737,0.5541498279178464,0.12818467349268498,0.0,0.0,0.0,0.0,0.0,0.0
31973,8743a136affffff,8743a1344ffffff,81,4.51809907993252,7513,621,8.92439013236916,6.431331081933479,8.416067934360685,4.406719247264253,0.32768523714540243,0.548447544084405,0.12297192976014906,0.0,0.0,0.0,0.0,0.0,0.0
31974,8743a136affffff,8743a1345ffffff,205,2.2593747653321916,7513,1001,8.92439013236916,6.90875477931522,7.723285903887051,5.327876168789581,0.5982358560215348,0.22170673891415502,0.015378131072552497,0.0,0.0,0.0,0.0,0.0,0.0
31975,8743a136affffff,8743a1346ffffff,19,5.871725776751136,7513,361,8.92439013236916,5.8888779583328805,8.678074162239511,2.995732273553991,0.1407134493833292,0.5920156683439386,0.26638764293968464,0.0008832393330477001,0.0,0.0,0.0,0.0,0.0
31976,8743a136affffff,8743a1348ffffff,41,4.87438761389434,7513,143,8.92439013236916,4.962844630259907,8.491954890813581,3.7376696182833684,0.2692874644617088,0.5762783249082633,0.154418354858351,0.0,0.0,0.0,0.0,0.0,0.0
31977,8743a136affffff,8743a1349ffffff,3,6.361724636459392,7513,43,8.92439013236916,3.7612001156935624,8.758211966555272,1.3862943611198906,0.09632004849060728,0.5704883756282414,0.3298248588100194,0.0033667170711318955,0.0,0.0,0.0,0.0,0.0
31978,8743a136affffff,8743a134affffff,19,6.415941157504076,7513,85,8.92439013236916,4.442651256490317,8.76669682792572,2.995732273553991,0.09207789649338868,0.5671336814944834,0.337003348194515,0.0037850738176129525,0.0,0.0,0.0,0.0,0.0
31979,8743a136affffff,8743a134bffffff,4,7.311673364760833,7513,114,8.92439013236916,4.736198448394496,8.897364199260563,1.6094379124341003,0.03885761137656839,0.4893735722666506,0.45529788551034983,0.0164709308464312,0.0,0.0,0.0,0.0,0.0
31980,8743a136affffff,8743a134cffffff,100,2.4371629219657938,7513,283,8.92439013236916,5.645446897643238,7.79900013388138,4.61512051684126,0.5958067794786841,0.250227203466725,0.019301560550102865,0.0,0.0,0.0,0.0,0.0,0.0
31981,8743a136affffff,8743a134dffffff,90,4.1045960902226275,7513,313,8.92439013236916,5.746203190540153,8.320106222117333,4.51085950651685,0.3983125931756364,0.503740244978586,0.0922040543370303,0.0,0.0,0.0,0.0,0.0,0.0
31982,8743a136affffff,8743a134effffff,99,4.1554111459770455,7513,363,8.92439013236916,5.8944028342648505,8.332407275616953,4.605170185988092,0.3896536462026078,0.5098554935666871,0.0956710934472598,0.0,0.0,0.0,0.0,0.0,0.0
31983,8743a136affffff,8743a1350ffffff,14,9.697198567139662,7513,1394,8.92439013236916,7.2399325913204695,9.179695432516489,2.70805020110221,5.552694416294672e-05,0.19865102123783246,0.6631101722453017,0.13818327957270302,0.0,0.0,0.0,0.0,0.0
31984,8743a136affffff,8743a1351ffffff,3,8.094873679034572,7513,115,8.92439013236916,4.74493212836325,8.999109788519474,1.3862943611198906,0.013829335964041753,0.3975009741571507,0.5491450866413397,0.03952460323746805,0.0,0.0,0.0,0.0,0.0
31985,8743a136affffff,8743a1352ffffff,2,11.811591229098216,7513,885,8.92439013236916,6.785587645007929,9.376921294870437,1.0986122886681098,0.0,0.043217607610704055,0.5591737307320015,0.3896814698842418,0.007927191773052716,0.0,0.0,0.0,0.0
31987,8743a136affffff,8743a1354ffffff,11,9.660180430351597,7513,723,8.92439013236916,6.583409222158765,9.175871117499991,2.4849066497880004,7.84829199088128e-05,0.20277504361670698,0.6622045389098433,0.13494193455354098,0.0,0.0,0.0,0.0,0.0
31988,8743a136affffff,8743a1355ffffff,22,7.682495076775851,7513,631,8.92439013236916,6.447305862541213,8.946829810742381,3.1354942159291497,0.024893845619185218,0.44774810059434617,0.5016211951383104,0.025736858648158337,0.0,0.0,0.0,0.0,0.0
31989,8743a136affffff,8743a1356ffffff,4,11.52057034649759,7513,729,8.92439013236916,6.591673732008658,9.351976239760003,1.6094379124341003,0.0,0.056164632030963106,0.5882443501974562,0.3509033342126802,0.0046876835589005515,0.0,0.0,0.0,0.0
31991,8743a136affffff,8743a135affffff,1,10.683707766166167,7513,536,8.92439013236916,6.284134161070802,9.276568817464975,0.6931471805599453,0.0,0.10721887822815603,0.6492468283226672,0.24310815543696435,0.00042613801221255595,0.0,0.0,0.0,0.0
31993,8743a136affffff,8743a135cffffff,2,6.87068537560432,7513,25,8.92439013236916,3.2188758248682006,8.835164679089266,1.0986122886681098,0.06128831548352026,0.5324442600138211,0.39753889689544025,0.008728527607218683,0.0,0.0,0.0,0.0,0.0
31994,8743a136affffff,8743a135dffffff,23,6.251598781318762,7513,77,8.92439013236916,4.343805421853684,8.740752461318502,3.1780538303479458,0.10533391033034452,0.576737898354873,0.31531401947891613,0.0026141718358663195,0.0,0.0,0.0,0.0,0.0
31995,8743a136affffff,8743a1361ffffff,7,4.874137690475906,7513,77,8.92439013236916,4.343805421853684,8.491903627233274,2.0794415416798357,0.2693266725039914,0.5762627731942982,0.15439460369977634,0.0,0.0,0.0,0.0,0.0,0.0
31996,8743a136affffff,8743a1362ffffff,71,6.159132763429517,7513,940,8.92439013236916,6.84587987526405,8.725853608800106,4.276666119016055,0.11332295287111391,0.581378389536994,0.3032221272504715,0.0020765303414206466,0.0,0.0,0.0,0.0,0.0
31997,8743a136affffff,8743a1363ffffff,169,4.103310083548825,7513,1326,8.92439013236916,7.189922170745808,8.319792940416642,5.135798437050262,0.3985312670442207,0.503583428184444,0.09211741642195712,0.0,0.0,0.0,0.0,0.0,0.0
31998,8743a136affffff,8743a1368ffffff,1003,2.29142986987203,7513,4873,8.92439013236916,8.491465042843506,7.737367612549084,6.911747300251674,0.5981817438543481,0.22680806418131003,0.016041997587489976,0.0,0.0,0.0,0.0,0.0,0.0
31999,8743a136affffff,8743a1369ffffff,376,3.8444177123204812,7513,2735,8.92439013236916,7.913886714856082,8.25463751383375,5.932245187448011,0.44179463013386333,0.47010198743543824,0.07575833915868518,0.0,0.0,0.0,0.0,0.0,0.0
32000,8743a136affffff,8743a136affffff,1728,0.0,7513,7513,8.92439013236916,8.92439013236916,0.0,7.455298485683291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32001,8743a136affffff,8743a136bffffff,1039,2.2600249285250213,7513,3632,8.92439013236916,8.197538739721184,7.723573497659482,6.946975992135418,0.598236486861429,0.22181000214048385,0.01539141063868869,0.0,0.0,0.0,0.0,0.0,0.0
32002,8743a136affffff,8743a136cffffff,103,4.1563937961325585,7513,971,8.92439013236916,6.878326468291325,8.332643665613334,4.6443908991413725,0.3894858873607667,0.5099721682745435,0.09573898091585632,0.0,0.0,0.0,0.0,0.0,0.0
32003,8743a136affffff,8743a136dffffff,139,4.583459851173603,7513,2400,8.92439013236916,7.783224016336037,8.430427569936853,4.941642422609304,0.3166743839558362,0.5543610364267111,0.12838640291136544,0.0,0.0,0.0,0.0,0.0,0.0
32004,8743a136affffff,8743a136effffff,388,2.437100441083956,7513,1463,8.92439013236916,7.288244401020124,7.79897450734024,5.963579343618446,0.5958085229296123,0.2502170950370292,0.019300076101612287,0.0,0.0,0.0,0.0,0.0,0.0
32005,8743a136affffff,8743a1370ffffff,16,9.03359521087821,7513,1010,8.92439013236916,6.917705609835305,9.1088163996849,2.833213344056216,0.0018051247302181912,0.27777395220375395,0.6329193874696017,0.08750153559642611,0.0,0.0,0.0,0.0,0.0
32006,8743a136affffff,8743a1371ffffff,54,6.776172657082097,7513,1001,8.92439013236916,6.90875477931522,8.821315281730882,4.007333185232471,0.06701087965604963,0.5405519364999101,0.3849659165009617,0.00747126734307875,0.0,0.0,0.0,0.0,0.0
32007,8743a136affffff,8743a1372ffffff,93,10.220810424949784,7513,6377,8.92439013236916,8.760453046315272,9.232278993367734,4.543294782270004,0.0,0.14554641423673106,0.6647594413468684,0.18967978960611329,1.4354810287282663e-05,0.0,0.0,0.0,0.0
32008,8743a136affffff,8743a1373ffffff,27,8.023755827545806,7513,995,8.92439013236916,6.902742737158593,8.990286521061279,3.332204510175204,0.015436605398313109,0.40638315856587215,0.5413182362969264,0.036861999738888436,0.0,0.0,0.0,0.0,0.0
32010,8743a136affffff,8743a1375ffffff,17,8.320091615833151,7513,560,8.92439013236916,6.327936783729195,9.026548729034886,2.8903717578961645,0.009481712625439632,0.3689753525412072,0.5727464047497831,0.04879653008357017,0.0,0.0,0.0,0.0,0.0
32063,8743a136affffff,8743acc80ffffff,30,12.75995616272233,7513,1866,8.92439013236916,7.531552381407289,9.454145488473968,3.4339872044851463,0.0,0.01498677851558301,0.44606664270619795,0.5109151464963891,0.028031432281830033,0.0,0.0,0.0,0.0
32065,8743a136affffff,8743acc82ffffff,4,12.32936703551552,7513,1086,8.92439013236916,6.990256500493881,9.419820363397054,1.6094379124341003,0.0,0.025396937641270077,0.5001847588111276,0.4575662623508306,0.016852041196771823,0.0,0.0,0.0,0.0
32066,8743a136affffff,8743acc83ffffff,4,14.48074278672461,7513,1860,8.92439013236916,7.528331766707247,9.580644016896454,1.6094379124341003,0.0,0.0001866750822683753,0.22342492381817106,0.6564415697719309,0.11994683132762977,0.0,0.0,0.0,0.0
32067,8743a136affffff,8743acc84ffffff,10,11.306620495053545,7513,384,8.92439013236916,5.950642552587727,9.333232157501593,2.3978952727983707,0.0,0.0671754433354214,0.6072993305062184,0.32255090997059016,0.00297431618777018,0.0,0.0,0.0,0.0
32068,8743a136affffff,8743acc85ffffff,2,13.569891897733015,7513,774,8.92439013236916,6.651571873589727,9.515682476367898,1.0986122886681098,0.0,0.0038998269668158725,0.33888217967631107,0.5965577802003272,0.06066021315654585,0.0,0.0,0.0,0.0
32069,8743a136affffff,8743acc86ffffff,3,10.533571574836063,7513,1201,8.92439013236916,7.0909098220799835,9.262417658570941,1.3862943611198906,0.0,0.1188009389005913,0.6558863500235345,0.22511016828394453,0.00020254279192974783,0.0,0.0,0.0,0.0
32076,8743a136affffff,8743acc8effffff,2,16.662359147440743,7513,2165,8.92439013236916,7.68017564043659,9.720967524894583,1.0986122886681098,0.0,0.0,0.04957440885117087,0.5745044545825296,0.3697960347932798,0.006125101773019802,0.0,0.0,0.0
32077,8743a136affffff,8743acc90ffffff,7,10.42744846450709,7513,472,8.92439013236916,6.156978985585555,9.252292779931038,2.0794415416798357,0.0,0.1274719306188393,0.659670579254211,0.21275335673364199,0.00010413339330771445,0.0,0.0,0.0,0.0
32078,8743a136affffff,8743acc91ffffff,9,12.317635067227492,7513,3928,8.92439013236916,8.275885669474356,9.418868440952076,2.302585092994046,0.0,0.025733112879513416,0.5016054539567305,0.4560627400025005,0.01659869316125568,0.0,0.0,0.0,0.0
32079,8743a136affffff,8743acc92ffffff,2,11.107395722831791,7513,637,8.92439013236916,6.456769655572163,9.315456472822003,1.0986122886681098,0.0,0.07864289695232426,0.6230457646990794,0.2965006351785101,0.0018107031700861738,0.0,0.0,0.0,0.0
32081,8743a136affffff,8743acc94ffffff,1,8.210475382760778,7513,25,8.92439013236916,3.2188758248682006,9.013287891875146,0.6931471805599453,0.011461541383481664,0.3829234989432353,0.5614938152054227,0.04412114446786039,0.0,0.0,0.0,0.0,0.0
32082,8743a136affffff,8743acc95ffffff,14,10.226903533198547,7513,873,8.92439013236916,6.771935555839602,9.232874904727819,2.70805020110221,0.0,0.14499044137860775,0.6646539868388391,0.19033999554678924,1.557623576392754e-05,0.0,0.0,0.0,0.0
32083,8743a136affffff,8743acc96ffffff,2,8.716656069261148,7513,104,8.92439013236916,4.6443908991413725,9.073105681373335,1.0986122886681098,0.004227262128301022,0.3180768809991344,0.6092423251406989,0.06845353173186575,0.0,0.0,0.0,0.0,0.0
32088,8743a136affffff,8743acc9cffffff,1,14.316642333112185,7513,1779,8.92439013236916,7.483806687665835,9.569247785417284,0.6931471805599453,0.0,0.00042548372289573946,0.2430655362046481,0.6492640097995794,0.10724497027287656,0.0,0.0,0.0,0.0
32090,8743a136affffff,8743acc9effffff,12,14.517288982729236,7513,2288,8.92439013236916,7.7354333524996886,9.583164442780255,2.5649493574615367,0.0,0.00014996861134342624,0.21914806108360435,0.6577961754529138,0.1229057948521383,0.0,0.0,0.0,0.0
32091,8743a136affffff,8743acca0ffffff,18,11.758207070461918,7513,1441,8.92439013236916,7.273092595999522,9.372391793198254,2.9444389791664403,0.0,0.04542495949732904,0.56475550908855,0.38257268923852983,0.007246842175591439,0.0,0.0,0.0,0.0
32092,8743a136affffff,8743acca1ffffff,24,13.899304225081584,7513,2262,8.92439013236916,7.724004656676065,9.53966600557579,3.2188758248682006,0.0,0.0017780363477729437,0.2956327588936545,0.6235395281530555,0.07904967660551719,0.0,0.0,0.0,0.0
32093,8743a136affffff,8743acca2ffffff,22,10.235262290956175,7513,1502,8.92439013236916,7.31455283232408,9.233691821312085,3.1354942159291497,0.0,0.14423004264386974,0.6645048183591238,0.19124777715890803,1.7361838098365005e-05,0.0,0.0,0.0,0.0
32094,8743a136affffff,8743acca3ffffff,4,12.45987259036386,7513,733,8.92439013236916,6.597145701886651,9.430348821218727,1.6094379124341003,0.0,0.021852706815632984,0.48416623232707795,0.4741348968261734,0.01984616403111582,0.0,0.0,0.0,0.0
32095,8743a136affffff,8743acca4ffffff,20,11.539588193165885,7513,858,8.92439013236916,6.754604099487962,9.353625508708218,3.044522437723423,0.0,0.055248703627262176,0.5864507339258305,0.3534347826333755,0.004865779813531863,0.0,0.0,0.0,0.0
32096,8743a136affffff,8743acca5ffffff,1,13.501357841621662,7513,461,8.92439013236916,6.133398042996649,9.510619604111062,0.6931471805599453,0.0,0.004487790484470264,0.3479860774284674,0.5902929053653221,0.05723322672174026,0.0,0.0,0.0,0.0
32097,8743a136affffff,8743acca6ffffff,58,9.673591582439208,7513,3364,8.92439013236916,8.120886021092838,9.177258303305585,4.07753744390572,6.955270831478862e-05,0.2012760678711022,0.6625440738811147,0.13611030553946843,0.0,0.0,0.0,0.0,0.0
32102,8743a136affffff,8743accacffffff,1,16.07460268301737,7513,1783,8.92439013236916,7.48605261786314,9.685058040348109,0.6931471805599453,0.0,0.0,0.08064725697759333,0.625439509355638,0.29225867375246983,0.001654559914298878,0.0,0.0,0.0
32104,8743a136affffff,8743accaeffffff,4,14.696870576339306,7513,1861,8.92439013236916,7.528869256642251,9.595457903521357,1.6094379124341003,0.0,3.713838533193582e-05,0.19870594282651757,0.6631025839231078,0.13815433486504258,0.0,0.0,0.0,0.0
32105,8743a136affffff,8743accb0ffffff,100,6.782024120895588,7513,1587,8.92439013236916,7.369600720526409,8.822178317020485,4.61512051684126,0.06664665376815476,0.5400627709547031,0.3857452238630636,0.007545351414078576,0.0,0.0,0.0,0.0,0.0
32106,8743a136affffff,8743accb1ffffff,35,9.043997805558718,7513,1193,8.92439013236916,7.084226422097916,9.109967155215626,3.58351893845611,0.0017474576655009497,0.2764682888068236,0.6336039741666066,0.08818027936106874,0.0,0.0,0.0,0.0,0.0
32107,8743a136affffff,8743accb2ffffff,2,6.162836000600641,7513,7,8.92439013236916,1.9459101490553132,8.726454590083568,1.0986122886681098,0.11299548208004215,0.5812034929189006,0.30370452849529156,0.002096496505765694,0.0,0.0,0.0,0.0,0.0
32108,8743a136affffff,8743accb3ffffff,31,8.327489794685173,7513,619,8.92439013236916,6.428105272684596,9.02743742156793,3.4657359027997265,0.009356993438579236,0.3680305102457761,0.5734890380685354,0.04912345824710936,0.0,0.0,0.0,0.0,0.0
32109,8743a136affffff,8743accb4ffffff,83,5.876645558003268,7513,1268,8.92439013236916,7.145196134997171,8.678911545399492,4.430816798843313,0.1402109720732552,0.5918842131154278,0.26700653663980994,0.0008982781715069305,0.0,0.0,0.0,0.0,0.0
32110,8743a136affffff,8743accb5ffffff,55,8.032789609415467,7513,1038,8.92439013236916,6.945051063725834,8.991411627050248,4.02535169073515,0.015225880767802617,0.4052589850167223,0.5423217593693219,0.0371933748461533,0.0,0.0,0.0,0.0,0.0
32111,8743a136affffff,8743accb6ffffff,40,4.520699731885052,7513,397,8.92439013236916,5.983936280687191,8.416643249015594,3.713572066704308,0.32724537592716163,0.5486893489437784,0.12318440272875568,0.0,0.0,0.0,0.0,0.0,0.0
32120,8743a136affffff,8743acd8bffffff,1,13.538283423597306,7513,36,8.92439013236916,3.58351893845611,9.513350622140932,0.6931471805599453,0.0,0.0041641680987965085,0.3430781270051548,0.5936945569738398,0.05906314792220903,0.0,0.0,0.0,0.0
